id,assignment_id,question_id,option_key,saved_at,details_text
5954e8a5-cfd5-4653-94cb-304f01ac18c0,f0359249-9019-4628-a01c-83ed6c628f36,aafdcfca-db9a-42b5-bf84-fcebed1c7216,erfüllt,2026-05-24 04:30:53.403199+00,Walk-through (cycle-2 prep) 2026-05-24T04:30:51.908Z · runner=erfüllt
33ac844f-9ae9-4cdc-91eb-3b26139e94fe,f0359249-9019-4628-a01c-83ed6c628f36,6ef1f14e-092c-402f-9600-d56a7e6072e9,teilweise,2026-05-24 04:30:53.621657+00,Walk-through (cycle-2 prep) 2026-05-24T04:30:52.091Z · runner=teilweise
e1928a4a-a7c4-4401-84e7-c64030465687,c7b422f6-5492-4648-9791-d7953474ab55,43cca657-4d27-4d74-bf4d-555abcc92ccd,teilweise,2026-05-24 04:31:18.471222+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:17.363Z · runner=teilweise
854264ab-3a85-4733-bad7-236b20e177e0,c7b422f6-5492-4648-9791-d7953474ab55,2f061441-102f-4905-9c75-5bf2df1f767f,erfüllt,2026-05-24 04:31:18.685485+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:17.870Z · runner=erfüllt
f8d5c2e8-146d-4063-9b11-095c26249462,c7b422f6-5492-4648-9791-d7953474ab55,436e881b-8bf2-42c2-9ec4-14282f7743b7,teilweise,2026-05-24 04:31:18.950996+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:18.114Z · runner=teilweise
da69ffa8-1239-493e-b16b-bf349348db0b,c7b422f6-5492-4648-9791-d7953474ab55,8ef08182-539e-4e66-8943-5680efb25b27,erfüllt,2026-05-24 04:31:19.173411+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:18.329Z · runner=erfüllt
db27f6fc-8aad-40de-9421-2172c5077a9a,c7b422f6-5492-4648-9791-d7953474ab55,150981ed-1456-48ff-b9b5-5d645d601440,erfüllt,2026-05-24 04:31:19.418031+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:18.538Z · runner=erfüllt
511cd857-a404-4d1f-ac95-ae7735beb6f8,a08652b6-257c-4baf-ad7d-3e460e2aa69d,3163a16d-3ae9-441f-b816-46dc7af9486f,erfüllt,2026-05-24 04:31:28.544768+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:26.469Z · runner=erfüllt
1f809fbe-597e-48b9-89f2-7de02246245f,a08652b6-257c-4baf-ad7d-3e460e2aa69d,02df3db1-3dda-40cd-9100-367230899dc8,erfüllt,2026-05-24 04:31:28.763739+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:26.998Z · runner=erfüllt
f883e179-cc6c-42e7-a61f-2b2d3d630559,a08652b6-257c-4baf-ad7d-3e460e2aa69d,17bfe2bf-ca16-454e-9452-7a5a2daa3314,teilweise,2026-05-24 04:31:29.008059+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:27.220Z · runner=teilweise
ecaa9245-ce7e-4df4-b152-3d0a8af5f28a,a08652b6-257c-4baf-ad7d-3e460e2aa69d,fca77bc6-d5e6-48e1-b3d3-1b55ecf4a883,erfüllt,2026-05-24 04:31:29.22667+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:27.429Z · runner=erfüllt
b4a8f5cf-d1a7-4966-8d0b-b2bc20936636,a08652b6-257c-4baf-ad7d-3e460e2aa69d,dca44e96-62cc-48f0-a4a2-32e5a4a28632,erfüllt,2026-05-24 04:31:29.429473+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:27.612Z · runner=erfüllt
839c49a7-76d6-4743-a122-72d8b2577a15,e0d0094d-2783-4451-9ba8-b54a87976a8b,dadb07a4-215d-452e-bc56-c25848b3e8f7,erfüllt,2026-05-24 04:31:55.601734+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:54.122Z · runner=erfüllt
ed203a2a-3519-43de-8c96-ae0011cac764,e0d0094d-2783-4451-9ba8-b54a87976a8b,a2d1af57-53f8-42f6-966e-83e3b268da1b,erfüllt,2026-05-24 04:31:55.836015+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:54.679Z · runner=erfüllt
ab1cbd98-f2ba-4493-b789-f872ed5f0983,e0d0094d-2783-4451-9ba8-b54a87976a8b,371514fb-531f-4fb9-95ff-9439e1ed8b3b,erfüllt,2026-05-24 04:31:56.074718+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:54.889Z · runner=erfüllt
e3d24720-c543-48cb-aec1-697ef18283ad,e0d0094d-2783-4451-9ba8-b54a87976a8b,e06bff81-aeae-4283-b950-91faffb3a83c,teilweise,2026-05-24 04:31:56.312193+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:55.108Z · runner=teilweise
95bbcfb8-c98d-4a39-81f6-8e8ca6145231,e0d0094d-2783-4451-9ba8-b54a87976a8b,868cd2ba-7b32-43c8-b3da-3dec01eeaa46,erfüllt,2026-05-24 04:31:56.532694+00,Walk-through (cycle-2 prep) 2026-05-24T04:31:55.306Z · runner=erfüllt
6ca552b6-3e39-4bb3-8bbf-953c539fca01,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,16eac892-ece7-4344-8552-ed1ee0eb2b08,erfüllt,2026-05-24 04:32:23.423715+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:22.410Z · runner=erfüllt
a90e3f4d-9320-486e-814d-5e81ce259cfd,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,76de8939-2972-41d5-a409-57cf7f09084e,erfüllt,2026-05-24 04:32:23.640595+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:22.927Z · runner=erfüllt
e2d8ba02-d361-48a0-a174-bba7edec1466,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,81ed0478-6f67-4d77-adc7-97853abd9199,erfüllt,2026-05-24 04:32:23.862517+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:23.129Z · runner=erfüllt
a3f162e3-3e7f-4bba-b50d-47243b894ed0,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,2f66fadd-a59b-432f-be95-af60248aa17e,teilweise,2026-05-24 04:32:24.098338+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:23.361Z · runner=teilweise
c8d9ddf1-dde8-499a-9fb9-b2f4b13287f9,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,cff662a8-5a19-4ba6-a28e-534b2c2af060,teilweise,2026-05-24 04:32:24.318819+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:23.545Z · runner=teilweise
503f841b-a67a-4b8c-a3bb-5a11a6c724c6,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,2cb593da-c1a1-4024-b224-fee6a924f059,teilweise,2026-05-24 04:32:24.557978+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:23.771Z · runner=teilweise
4f1965ae-1078-459a-8bd6-3ca346446a3d,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,6a308cb6-7142-4426-acc8-4e2975cbf0d9,erfüllt,2026-05-24 04:32:24.757817+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:23.960Z · runner=erfüllt
eee3c9c6-b80e-4256-976c-e365257f9763,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,0639c3f1-13ff-4e01-bb0a-d690561fe562,erfüllt,2026-05-24 04:32:24.987807+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:24.143Z · runner=erfüllt
6724325d-a633-4fa2-9921-64667fd7378c,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,7ea78aa5-6fb1-43a1-ae45-4d3058bee779,erfüllt,2026-05-24 04:32:25.189047+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:24.349Z · runner=erfüllt
077b2336-ca24-467f-9d1d-9776dd74c5d6,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,2bdc9cee-932f-4a02-b9a4-d245678ff80e,erfüllt,2026-05-24 04:32:25.404766+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:24.533Z · runner=erfüllt
60ebf4c8-0ed7-48c0-80eb-3358c24c6ac6,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,be22d49e-5f31-42a8-b97b-d0734f1347e2,erfüllt,2026-05-24 04:32:25.630535+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:24.728Z · runner=erfüllt
c00957d2-0319-4270-87b8-968358eb5d40,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,643c89c2-1b81-4fb2-bcfd-a915502916da,erfüllt,2026-05-24 04:32:25.853355+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:24.931Z · runner=erfüllt
fdab1589-b0d0-4514-99c9-5bbce912165e,c4ab44ef-90b9-4561-8047-6d832f82c657,3e9086d0-47ce-4196-a0d0-9bc14e4fced6,erfüllt,2026-05-24 04:32:38.474497+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:35.970Z · runner=erfüllt
f9922286-ebe8-4200-acbb-663c5733bd30,c4ab44ef-90b9-4561-8047-6d832f82c657,eb1f4f0f-d028-4f3e-a2eb-219669376b6d,erfüllt,2026-05-24 04:32:38.710157+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:36.529Z · runner=erfüllt
c3aa8d52-3069-4ac5-8d6c-40f6a9ed59b3,c4ab44ef-90b9-4561-8047-6d832f82c657,e9684ef5-9544-4bd8-b62f-677257d35b0a,erfüllt,2026-05-24 04:32:38.952261+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:36.736Z · runner=erfüllt
32d0bbca-2859-489a-a721-d587f82756e5,c4ab44ef-90b9-4561-8047-6d832f82c657,a4ffa899-68c1-424b-bf6c-805e1902a6b3,erfüllt,2026-05-24 04:32:39.172277+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:36.940Z · runner=erfüllt
4cc39dff-0350-4934-b259-17140ce59d43,c4ab44ef-90b9-4561-8047-6d832f82c657,6839c1b7-b9e0-4d32-9de0-bd483876c71c,erfüllt,2026-05-24 04:32:39.396981+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:37.135Z · runner=erfüllt
75c2eed8-c229-4020-9469-4ee8fd395b3c,c4ab44ef-90b9-4561-8047-6d832f82c657,82dc6e5d-1f8f-4119-8b02-f928f91219d2,erfüllt,2026-05-24 04:32:39.643764+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:37.363Z · runner=erfüllt
ee5211dc-25eb-4cac-8183-705e45186c7b,c4ab44ef-90b9-4561-8047-6d832f82c657,18a9eff1-c1e6-4156-b48e-6b99fbd898ff,erfüllt,2026-05-24 04:32:39.895427+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:37.570Z · runner=erfüllt
ddaeb8f9-dc61-4eb5-80e6-a3c845717caa,c4ab44ef-90b9-4561-8047-6d832f82c657,c641083b-27aa-4929-952f-681f8d962719,teilweise,2026-05-24 04:32:40.100583+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:37.786Z · runner=teilweise
4196dd80-d0d6-4f8f-bf20-ddab6c1e8805,c4ab44ef-90b9-4561-8047-6d832f82c657,16d55d28-4358-48f3-9626-0577f41642fa,erfüllt,2026-05-24 04:32:40.341805+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:37.988Z · runner=erfüllt
d1d74e42-4af1-4332-9eca-7e57ced80cb3,c4ab44ef-90b9-4561-8047-6d832f82c657,0e108bf0-2cae-4785-af07-e32791246454,teilweise,2026-05-24 04:32:40.568384+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:38.192Z · runner=teilweise
93bd9e9c-2e4b-4ad8-8957-407c6c04bb0f,c4ab44ef-90b9-4561-8047-6d832f82c657,e15c54d6-a473-40fa-a970-4875e24a265d,erfüllt,2026-05-24 04:32:40.822934+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:38.422Z · runner=erfüllt
9e1a26a2-a128-49d7-9855-4f3405cd0778,c4ab44ef-90b9-4561-8047-6d832f82c657,5d83ca17-8106-4e18-aaa8-5162eb946011,erfüllt,2026-05-24 04:32:41.043223+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:38.622Z · runner=erfüllt
bd0a14ce-c5bf-46c7-87a0-ddbd9e2b7db0,c4ab44ef-90b9-4561-8047-6d832f82c657,b97fca75-ffe1-4da3-aa78-d11e45cb3d42,erfüllt,2026-05-24 04:32:41.26612+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:38.821Z · runner=erfüllt
4ef3a43d-6ae2-49b3-8b03-917ad9c0b219,c4ab44ef-90b9-4561-8047-6d832f82c657,706d3069-9503-4667-9443-112e486a6f59,erfüllt,2026-05-24 04:32:41.471477+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:39.020Z · runner=erfüllt
f8ea14c1-8406-4abe-88c2-77b23c387b25,c4ab44ef-90b9-4561-8047-6d832f82c657,39e0eb48-bc98-40e2-92dc-cb3541ae98a3,erfüllt,2026-05-24 04:32:41.701507+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:39.216Z · runner=erfüllt
8d292496-2ccd-4a98-be96-89549613d47a,c4ab44ef-90b9-4561-8047-6d832f82c657,eb2b9db1-a263-46fa-ad66-44c604784a3d,erfüllt,2026-05-24 04:32:41.916201+00,Walk-through (cycle-2 prep) 2026-05-24T04:32:39.405Z · runner=erfüllt
87293e1d-508e-4e00-97d5-e430160f84f5,9914ac95-701e-4b83-87da-7417bb58eeb6,6203b773-babd-41d2-b656-ef4f128109a2,erfüllt,2026-05-24 04:33:06.739326+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:04.782Z · runner=erfüllt
8841fbd6-5625-4656-8b4b-8dc1b089ab9c,9914ac95-701e-4b83-87da-7417bb58eeb6,e3012859-c68c-42c8-b0cd-f96482f09bb3,erfüllt,2026-05-24 04:33:06.950803+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:05.295Z · runner=erfüllt
67b39e93-2c64-49d6-875d-48ed945031fb,9914ac95-701e-4b83-87da-7417bb58eeb6,6106c506-4986-4c60-a965-fc1b16ccfb68,erfüllt,2026-05-24 04:33:07.180168+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:05.526Z · runner=erfüllt
c99abc5b-cbcf-4628-b2ac-0dd3b3fe1185,9914ac95-701e-4b83-87da-7417bb58eeb6,93a8731c-ef81-4e9b-a233-8dce08cd49fa,erfüllt,2026-05-24 04:33:07.41589+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:05.717Z · runner=erfüllt
326f8b3e-5737-483b-bfc0-e821b87f1092,9914ac95-701e-4b83-87da-7417bb58eeb6,c81431d6-2cd0-42ae-ad93-3a4afd6def79,erfüllt,2026-05-24 04:33:07.660677+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:05.936Z · runner=erfüllt
147ea719-7647-472e-8dbb-6657dd547916,9914ac95-701e-4b83-87da-7417bb58eeb6,b73ddc5a-35a3-45aa-b627-142a5f380b82,erfüllt,2026-05-24 04:33:07.885231+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:06.144Z · runner=erfüllt
f203bff1-efa8-4f30-abc0-ae4ff6e0eccc,9914ac95-701e-4b83-87da-7417bb58eeb6,b026d4d0-81df-4cd7-a2a0-f9a1960166e4,erfüllt,2026-05-24 04:33:08.145571+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:06.367Z · runner=erfüllt
bb82d1f8-006b-4657-8f10-2261db410be3,9914ac95-701e-4b83-87da-7417bb58eeb6,f4344b45-d655-4746-9263-566adec94dab,erfüllt,2026-05-24 04:33:08.367177+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:06.594Z · runner=erfüllt
210957e5-aa69-4ced-bc6a-ff3117609d53,9914ac95-701e-4b83-87da-7417bb58eeb6,96e94e00-7936-49c5-baed-440e957e86bf,erfüllt,2026-05-24 04:33:08.576527+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:06.781Z · runner=erfüllt
27026443-f1a5-401e-930f-1efb4de4dc94,9914ac95-701e-4b83-87da-7417bb58eeb6,ce70cba8-1d55-4c32-88ec-416f3db9418f,erfüllt,2026-05-24 04:33:08.812866+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:06.984Z · runner=erfüllt
d4a10eab-9b04-42f5-96f4-5f7560d24b67,9914ac95-701e-4b83-87da-7417bb58eeb6,77aac04c-ce3e-443c-8bf2-342fa5c68969,erfüllt,2026-05-24 04:33:09.033223+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:07.178Z · runner=erfüllt
d3ff6329-72d8-4303-8bb7-78e7749acfdb,9914ac95-701e-4b83-87da-7417bb58eeb6,7b615ac6-493f-4e2c-beed-dd8ebd080c69,erfüllt,2026-05-24 04:33:09.26413+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:07.391Z · runner=erfüllt
b8ecddf9-9038-4917-959a-d7f42b010d91,9914ac95-701e-4b83-87da-7417bb58eeb6,38ca176f-7bc7-42ea-af3d-b6ed43fcdd4e,teilweise,2026-05-24 04:33:09.46945+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:07.586Z · runner=teilweise
feb7dbb3-200c-41fb-9df3-104e57c0a340,9914ac95-701e-4b83-87da-7417bb58eeb6,c354fa5a-adfe-4802-a66e-df8e6367bd37,erfüllt,2026-05-24 04:33:09.698734+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:07.778Z · runner=erfüllt
21130376-35c4-4a26-a0f7-b0d073b797d3,73a5ef45-a183-49e8-8006-a64059c421a6,548f44fd-2409-4529-82f1-50c253cd2995,erfüllt,2026-05-24 04:33:34.900493+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:33.390Z · runner=erfüllt
b2e25f67-e563-4063-a000-cb997aaf6ed8,73a5ef45-a183-49e8-8006-a64059c421a6,ea3c5637-4fbe-478e-b05a-c923f155c3f2,erfüllt,2026-05-24 04:33:35.139813+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:33.958Z · runner=erfüllt
edcda176-e66e-40b4-be24-151ae9685a4e,73a5ef45-a183-49e8-8006-a64059c421a6,2ff7d655-1547-45cc-ac30-07e6acd17517,erfüllt,2026-05-24 04:33:35.376114+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:34.167Z · runner=erfüllt
ea5ea020-572e-4261-a4f7-3b56bced6580,73a5ef45-a183-49e8-8006-a64059c421a6,18be55c3-a0c0-431b-976c-6921bdb4a11a,erfüllt,2026-05-24 04:33:35.591132+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:34.371Z · runner=erfüllt
dc5a2dcf-aa0e-4090-ab1e-94d631867c78,73a5ef45-a183-49e8-8006-a64059c421a6,3191cf14-1a58-4fc5-8d2d-3ed7e2db33cd,erfüllt,2026-05-24 04:33:35.840771+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:34.580Z · runner=erfüllt
008ca37d-8870-476b-aaa8-6743e64a76ff,33744ef0-a45b-477d-93fd-5f2dda09ead8,cfb75331-10a8-4ecb-ae9c-4a8bbc5288fd,erfüllt,2026-05-24 04:33:45.405471+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:43.206Z · runner=erfüllt
bdf9509c-8444-4a93-93c6-3113ecf070dd,33744ef0-a45b-477d-93fd-5f2dda09ead8,dbbf9ce2-0b5c-4783-bc81-2628ee46c176,erfüllt,2026-05-24 04:33:45.662685+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:43.429Z · runner=erfüllt
f46e0712-f5a3-481f-b797-a28360d52a4b,33744ef0-a45b-477d-93fd-5f2dda09ead8,3a7489ff-c766-4c1f-83aa-203213852e72,erfüllt,2026-05-24 04:33:45.882633+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:43.639Z · runner=erfüllt
c9775dca-85ab-479e-a4f1-961defa9087d,33744ef0-a45b-477d-93fd-5f2dda09ead8,65013d10-23fd-4f77-bf4d-d44984205be8,teilweise,2026-05-24 04:33:46.150453+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:43.866Z · runner=teilweise
5e771076-5977-41ad-85ba-c9b480dcfb6f,33744ef0-a45b-477d-93fd-5f2dda09ead8,5f87702d-59c9-40d6-ac7b-366a09650eea,erfüllt,2026-05-24 04:33:46.38462+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:44.073Z · runner=erfüllt
4d0c48b7-7940-481b-8c43-d5cc1db8b834,33744ef0-a45b-477d-93fd-5f2dda09ead8,ddfc6271-024b-474a-bcbe-6dfe5d40fb97,erfüllt,2026-05-24 04:33:46.624632+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:44.290Z · runner=erfüllt
09f4f5b8-8587-4848-8fea-18d44e08c4b7,33744ef0-a45b-477d-93fd-5f2dda09ead8,21e5f380-c7c0-41d6-b2b4-ed031ab6b344,erfüllt,2026-05-24 04:33:46.845601+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:44.493Z · runner=erfüllt
a9dfb6d6-e999-4b88-be36-81f60d9777bd,33744ef0-a45b-477d-93fd-5f2dda09ead8,65060f95-b9cc-472e-aed9-7f4070307c22,erfüllt,2026-05-24 04:33:47.088231+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:44.708Z · runner=erfüllt
05c7677c-b783-40cf-b829-8c76e5dee95b,33744ef0-a45b-477d-93fd-5f2dda09ead8,25e6ae05-4435-48ac-b3a4-81a9740bdabf,erfüllt,2026-05-24 04:33:47.32692+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:44.940Z · runner=erfüllt
600441e8-a017-4058-9a31-bc134ded9019,33744ef0-a45b-477d-93fd-5f2dda09ead8,bbe7481b-2051-40b2-8182-dbc19b5160f4,erfüllt,2026-05-24 04:33:47.553318+00,Walk-through (cycle-2 prep) 2026-05-24T04:33:45.130Z · runner=erfüllt
566099f7-bd9d-4b8a-b40d-0c95749ae3c3,9c0453a2-120c-4b58-bb2f-7c94e97893ec,733dffdb-f528-49e7-b9e0-860e64d17460,erfüllt,2026-05-24 04:34:12.513359+00,Walk-through (cycle-2 prep) 2026-05-24T04:34:10.563Z · runner=erfüllt
5045897e-ad59-477d-af53-cc50fb80a45c,9c0453a2-120c-4b58-bb2f-7c94e97893ec,4fef70e3-3c89-414d-8d3b-7e2e13d43a21,erfüllt,2026-05-24 04:34:12.743226+00,Walk-through (cycle-2 prep) 2026-05-24T04:34:11.133Z · runner=erfüllt
3d9b485e-5721-4fe6-a5bc-1e47d65bd4fd,9c0453a2-120c-4b58-bb2f-7c94e97893ec,9e89865b-c044-4b58-9e52-6e44e8914631,teilweise,2026-05-24 04:34:12.995643+00,Walk-through (cycle-2 prep) 2026-05-24T04:34:11.353Z · runner=teilweise
22beacb5-6eb4-4253-b36a-ac742c60aa9f,9c0453a2-120c-4b58-bb2f-7c94e97893ec,4254b851-9d8f-4dad-a6a3-d5f34abdcbc0,erfüllt,2026-05-24 04:34:13.214841+00,Walk-through (cycle-2 prep) 2026-05-24T04:34:11.558Z · runner=erfüllt
023d5662-acc8-47bb-a394-b044f7e5c01d,9c0453a2-120c-4b58-bb2f-7c94e97893ec,2347f16d-2958-4f42-89a8-ad748c406b27,erfüllt,2026-05-24 04:34:13.440848+00,Walk-through (cycle-2 prep) 2026-05-24T04:34:11.761Z · runner=erfüllt
639f8be0-5a60-4d41-9ebf-56bcb9b962bd,9c0453a2-120c-4b58-bb2f-7c94e97893ec,53c915e8-2854-495e-bb68-01fcf08c878f,erfüllt,2026-05-24 04:34:13.665506+00,Walk-through (cycle-2 prep) 2026-05-24T04:34:11.962Z · runner=erfüllt
7fc7e10a-cc5c-49b2-975a-f5866f6081ea,9c0453a2-120c-4b58-bb2f-7c94e97893ec,741eafdc-9e5e-4faf-a08a-bd49283e00c5,erfüllt,2026-05-24 04:34:13.896105+00,Walk-through (cycle-2 prep) 2026-05-24T04:34:12.154Z · runner=erfüllt
